id,name,nickname,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
76ee3d666c648f6b,Charles Byrd,Kid Dynamite,"5'10""",185,73,1983,3.92,59,1.59,62,.2.58,57,57,..1.9,1,1,0,-1
ad3f53c454cbbead,Josh Barnett,The Warmaster,"6'3""",250,78,1977,3.2,50,2.11,57,.1.26,55,55,..1.4,21,8,13,1
4c4b44e3cf5815b3,Stephen Banaszak,,"6'0""",145,,1990,4.2,47,1.15,66,.0.00,0,100,..1.9,0,0,0,0
9c44f290f5726d95,Martin Bravo,El Toro,"5'8""",145,71,1993,6.04,37,5.19,50,.2.01,33,85,..0.0,1,2,-1,-2
69f01b25dfabaf6b,Mads Burnell,,"5'8""",145,69,1994,1.28,41,2.71,51,.3.45,47,22,..0.4,1,2,-1,-1
4fcf6e0c4e0e6664,Izabela Badurek,,"5'5""",115,,1991,3.74,71,4.9,32,.1.75,12,100,..0.0,0,1,-1,-1
9d455d5cfe6a0e35,Kyle Bolt,,"6'2""",185,,  --,7.27,52,7.27,45,.0.00,0,0,..0.0,0,0,0,0
9b68bf67c5695185,Todd Brown,Bulldog,"5'11""",205,,1976,2.15,45,3.85,48,.0.00,0,50,..0.0,0,2,-2,-2
880c6b788266a3ef,Frederick Brown,,"6'0""",235,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
06dced58ca24a6bd,Junior Barata,,"5'10""",170,,1982,4.03,33,8.46,34,.0.00,0,0,..0.0,0,1,-1,-1
7e511f8d842a109d,Arjan Bhullar,,"6'1""",245,75,1986,2.16,52,2.38,61,.1.62,66,100,..0.0,2,1,1,1
e2b8186b618b00c4,Shamar Bailey,,"5'9""",155,75,1982,1.56,20,3.91,69,.1.50,33,37,..0.0,2,3,-1,-2
545d549d6bf87187,Francois Botha,White Buffalo,"6'2""",260,,1968,0,0,1.05,77,.0.00,0,0,..0.0,0,1,-1,-1
f348d05403fad037,Dan Bobish,,"6'2""",345,,1970,2.06,44,1.74,34,.2.44,42,0,..1.6,1,4,-3,-3
c32eab6c2119e989,Jose Barreto,,,185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
1afd74f8cb0719f3,Jeremy Boczulak,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
fd5b6598a3b70c0a,Seth Baczynski,The Polish Pistola,"6'3""",170,74,1981,3.08,31,3.14,51,.0.89,16,48,..0.8,5,6,-1,-3
2b93ebd9f5417ad2,Michael Bisping,The Count,"6'1""",185,75,1979,4.33,38,2.71,65,.1.05,43,63,..0.3,23,9,14,-2
6da99156486ed6c2,Joshua Burkman,The People's Warrior,"5'10""",170,72,1980,2.69,43,3.13,51,.2.53,36,72,..0.3,6,12,-6,-5
66766984842c13dc,Edson Berto,Little Tiger,"5'6""",155,,1983,1.76,36,4.62,47,.5.47,40,0,..2.7,1,2,-1,-2
592d23aed850e652,Len Bentley,,"5'9""",155,,1982,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
1652f3213655b935,Phil Baroni,The New York Bad Ass,"5'9""",170,72,1976,2.77,45,3.93,40,.1.46,47,60,..0.5,7,13,-6,-6
6e9af164ab91a229,Shawn Bunch,Bunch the Great,"5'5""",135,,1983,0,0,1.55,55,.0.00,0,50,..0.0,0,0,0,0
ec71a892fada28c7,Marco Beltran,Psycho,"5'8""",125,69,1986,2.07,37,1.93,63,.0.70,50,46,..0.2,3,3,0,-3
be0b310a12eb80b4,Enrique Barzola,El Fuerte,"5'7""",145,70,1989,3.52,43,2.26,69,.6.17,52,75,..0.3,5,1,4,4
3fed746acfd026dd,Todd Butler,,"6'1""",200,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
8dc4f34c1f50d00d,Charles Bennett,Krazy Horse,"5'8""",155,,1979,1.39,39,1.35,64,.2.02,100,36,..2.0,3,3,0,1
74f13066b1417ef3,Rudy Bears,,"5'11""",170,,  --,1.27,29,2.53,50,.0.00,0,0,..0.0,0,1,-1,-1
c6a33ff198aaaeeb,Stephan Bonnar,The American Psycho,"6'4""",205,78,1977,2.76,38,3.01,52,.1.32,40,60,..1.0,8,8,0,-1
1588b787bda7b540,Tom Breese,,"6'3""",185,73,1991,3.85,49,2.57,65,.0.00,0,72,..0.3,4,1,3,1
a30f6d375dea5f9b,Joe Benoit,,"5'9""",170,,1982,0,0,0,100,.0.00,0,0,..0.0,0,1,-1,-1
34dbcd4dbaf21a36,Jordan Bailey,,"5'9""",145,,  --,1.74,40,0.29,0,.4.35,100,0,..4.3,0,0,0,0
3f24c96753dbd9f9,Scott Bessac,,"6'4""",245,,  --,0,0,0,0,.0.00,0,0,..0.0,1,1,0,-1
106a925d947a0de9,Mack Brewer,,,205,,  --,0,0,6.67,36,.0.00,0,0,..0.0,0,1,-1,-1
e319d6697d41f3cf,Robert Breslin,The Bullet,"5'11""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
b0a6124751a56bc4,Jonathan Brookins,,"6'0""",145,73,1985,2.69,39,3.63,56,.1.94,17,80,..0.3,2,4,-2,-2
23024fdfc966410a,Gilbert Burns,Durinho,"5'10""",155,71,1986,2.75,39,3.57,57,.2.23,36,38,..0.9,6,3,3,1
2296125b6c362355,Wuliji Buren,Beast Master,"5'9""",135,69,1989,1.93,39,2.85,61,.3.62,40,80,..0.0,0,2,-2,-2
85d905f7c4f5a1af,Murilo Bustamante,,"6'2""",183,,1966,1.33,32,1.9,60,.2.46,33,54,..1.2,7,7,0,-1
87f19d19f4cb73f8,Magomed Bibulatov,Chaborz,"5'5""",125,65,1988,3.37,44,1.08,60,.1.80,28,100,..0.0,1,1,0,-1
6104730621ff318d,Karla Benitez,,"5'3""",113,,  --,0,0,2.4,57,.0.00,0,100,..0.0,0,1,-1,-1
e9e7e1c8ff289e1b,Humberto Brown,El Gato Negro,"5'10""",145,71,1984,1.71,50,2.19,62,.1.43,25,0,..0.0,0,1,-1,-1
43612456979e5d5e,Steve Byrnes,The Sergeant,"6'0""",170,,  --,1.2,51,2.67,27,.3.00,60,0,..4.0,0,1,-1,-1
c0ab242c40decc55,Ryan Bader,Darth,"6'2""",205,74,1983,2.82,43,1.39,71,.3.37,44,80,..0.4,15,5,10,2
70a1c7626b5e0599,Derek Bohi,Marshmallow,"6'4""",260,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
1cecc8fe6748a532,Stephen Bass,Bigfish,"5'9""",145,,1982,4.87,52,5.87,55,.0.00,0,0,..0.0,0,1,-1,-1
8a0a35e7c74bebcc,Ashe Bowman,The Archer,"5'9""",155,,1976,2.43,42,4.86,57,.0.00,0,0,..0.0,0,1,-1,-1
a7d687e6ecb30981,Rob Broughton,The Bear,"6'2""",265,74,1983,2.83,60,2.54,51,.0.00,0,26,..3.2,1,2,-1,-2
98f6da59d765ec94,Charlie Brenneman,The Spaniard,"5'10""",155,72,1981,1.52,56,1.55,46,.4.23,42,72,..0.0,4,7,-3,-5
29508aff4d93cbbe,Ryan Bastianelli,Relentless,"5'5""",135,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
2c733e059462c1dc,Sean Bassett,,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,3,-3,-3
2aaf0181432adf0b,Roy Boughton,Black Dynamite,"6'0""",205,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
8ba8e8d7eafa7267,Anton Berzin,The Body Snatcher,"6'2""",205,,1989,4.4,46,6.8,67,.2.00,28,0,..1.0,0,0,0,0
c5af5750e8bae4f0,Kyle Bochniak,Crash,"5'7""",145,70,1987,2.56,31,4.31,60,.1.00,20,62,..0.0,2,3,-1,1
8691881b31c16b88,Luc Bondole,,"6'2""",205,,  --,3.35,51,2.04,62,.0.00,0,0,..1.8,0,0,0,0
b3bbe88fecd6a0d2,Dave Berry,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
2dc1bc1a02961656,Manny Bermudez,The Bermudez Triangle,"5'10""",135,71,1994,1.76,45,2.7,61,.1.76,20,0,..8.8,2,0,2,2
0b8d512c79b4baf3,Matt Bessette,The Mangler,"5'10""",145,70,1984,4.36,41,4.45,58,.0.64,28,61,..0.3,0,2,-2,-2
cc8c623cca88f54f,Mayra Bueno Silva,Sheetara,"5'6""",135,,1991,2.24,34,2.24,38,.0.00,0,66,..3.0,1,0,1,1
a6959da32f0e6b5d,Kyle Bradley,,"5'9""",155,71,1982,1.99,40,3.45,58,.0.65,50,40,..0.0,1,3,-2,-1
2213330f082f82d5,Derrick Burnsed,,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
d74cba8566291bfa,Junie Browning,,"5'9""",155,,1984,3.76,48,1.76,66,.3.53,66,0,..3.5,1,1,0,-1
a95a0504fd73bd3e,Blake Bowman,,"6'2""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
2c64c035485906aa,Nah-Shon Burrell,The Rock n Rolla,"5'11""",170,73,1990,4.83,47,3.45,56,.0.00,0,52,..0.3,4,2,2,-1
6f242453c91a5af0,Dennis Bermudez,The Menace,"5'6""",145,66,1986,4.44,45,3.2,59,.3.80,38,82,..1.0,9,7,2,-4
ffc3e6daaa6da0b7,Johnny Bedford,Brutal,"5'10""",135,71,1983,4.53,50,1.75,63,.1.83,62,62,..0.0,2,3,-1,-2
c06a5c95f1169c0b,James Barnes,,"5'8""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
30e39145fec48d25,Jason Butcher,,"6'3""",185,,1984,1.82,40,2.73,25,.13.64,50,0,..0.0,0,0,0,0
80eacd4da0617c57,Joseph Benavidez,,"5'4""",125,65,1984,3.44,32,2.5,64,.1.26,27,66,..0.7,18,5,13,1
f273f1b8df04c8a1,Eduardo Bustillos,,"5'8""",135,,1987,2.61,59,6.22,35,.0.00,0,100,..0.0,0,0,0,0
0313bf497de9c470,Igor Borisov,,"6'0""",235,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
b1a3e0aca758b322,Derek Brunson,,"6'1""",185,77,1984,3.03,44,2.55,50,.2.74,28,100,..0.6,12,6,6,-2
b98209144b63ae26,Mike Budnik,,"5'9""",145,68,1974,0.65,52,0.95,53,.0.00,0,0,..3.4,1,3,-2,-3
81d9df19e255b8b6,Jarred Brooks,The Monkey God,"5'3""",125,62,1993,2.12,46,1.66,62,.4.54,57,69,..0.6,2,2,0,1
cf1a88371c8cb690,Aaron Brink,,"6'3""",205,,1974,3.49,42,5.71,57,.0.00,0,0,..0.0,1,1,0,1
a71feb7ea7592a71,Mike Bencic,Batman,"6'0""",215,,  --,0,0,3.32,53,.0.00,0,0,..0.0,0,2,-2,-2
0b935b9bbbe5fc07,Keith Berry,,"6'1""",185,,1987,0,0,7.5,45,.0.00,0,0,..0.0,0,4,-4,-4
1efa064872f089d0,David Bielkheden,,"5'10""",155,71,1979,1.11,57,1.64,54,.2.65,63,14,..0.0,1,3,-2,-1
b19fc66613dc75b9,Chris Brennan,The Westside Strangler,"5'8""",170,,1971,0.6,40,0.97,50,.0.00,0,25,..2.1,3,4,-1,-2
53f02bbc41d99432,Scott Bills,,"5'10""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
91e69a1c3c87325b,Chris Barnhizer,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
4c805f5f58a75df0,Mikey Burnett,The Eastside Assassin,"5'6""",170,,1974,0,0,0,0,.0.00,0,0,..0.0,2,1,1,1
2c99576fefe53c7c,Renan Barao,The Baron,"5'6""",135,70,1987,3.7,36,3.76,58,.1.50,45,91,..0.6,11,6,5,-3
81ca2c245b19b3c5,Melton Bowen,The Punisher,"6'0""",225,,1969,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
6bbb8dc6e128779e,Zak Bucia,,"5'10""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,1,2,-1,-2
81801f57bd0a7c41,Marcus Brimage,The Bama Beast,"5'4""",135,71,1985,3.97,35,3.64,56,.0.56,100,80,..0.0,4,4,0,-2
5f8e00c27b7e7410,Justin Bruckmann,Loaf,"5'9""",170,,  --,0.59,66,5.91,16,.0.00,0,33,..0.0,0,1,-1,-1
aec185309b4843d0,Siyar Bahadurzada,The Great,"5'11""",185,73,1984,3.49,49,2.22,52,.1.24,83,68,..0.5,4,2,2,1
0b362247806341e5,JP Buys,,"5'6""",125,66,1996,2.01,42,3.35,46,.4.02,50,0,..0.0,0,0,0,0
e6015889f50075d2,David Barrios,,"5'6""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
b6e6c3b1dcaae0a1,Will Brooks,Ill,"5'10""",155,72,1986,4.26,59,2.54,56,.2.08,51,82,..0.3,2,3,-1,-3
a331233f597090a5,Bryan Barberena,Bam Bam,"6'0""",170,72,1989,4.98,49,3.71,49,.0.34,40,47,..0.3,5,3,2,1
9fd1f08dd4aec14a,Dave Beneteau,Dangerous,"6'2""",250,,  --,0,0,0,0,.0.00,0,0,..0.0,3,3,0,1
ebf298f8ac7e232b,David Blanco,,"5'7""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
3b17353b8002c7d0,Dennis Bryant,The Beard,"6'0""",205,72,1985,10.56,59,10.56,13,.0.00,0,0,..0.0,0,0,0,0
e0b74df14f52cd15,Mike Brown,,"5'6""",145,70,1975,2.98,44,2.45,60,.3.23,40,66,..0.6,8,6,2,-1
b26d3e3746fb4024,Brian Bowles,,"5'7""",135,70,1980,2.36,26,2.98,64,.1.39,70,54,..1.4,7,3,4,-2
497ba5b12a4bfc47,Jason Brilz,Hitman,"5'11""",205,71,1975,2.66,40,1.78,65,.2.37,25,25,..1.3,3,4,-1,-3
d227958e8a0c1466,Kotetsu Boku,,"5'9""",154,,1977,2.47,42,2.8,53,.0.00,0,0,..0.0,0,1,-1,-1
4a1329cc8eb0928a,Maximo Blanco,Maxi,"5'8""",145,71,1983,4.11,44,3.19,66,.1.85,36,63,..0.3,4,6,-2,-2
8ef4a91ac694b7ce,Shayna Baszler,The Queen of Spades,"5'7""",135,67,1980,2.49,30,6.36,51,.0.67,18,44,..1.3,0,5,-5,-5
3a97fda0de6f1fa4,Marcelo Brito,Jungle Boy,"6'1""",170,,1977,0.6,20,3.53,55,.0.00,0,50,..0.0,0,1,-1,-1
f0abbb6f3444dae7,Paul Buentello,The Headhunter,"6'2""",245,77,1974,3.29,45,3.83,52,.0.19,33,39,..0.4,8,4,4,-2
aebfb84d1f6d2d8c,Allen Berube,Monstah Lobstah,"5'8""",155,,1974,0.92,80,0.92,33,.6.87,100,0,..3.4,0,1,-1,-1
51b1ca2a4b064101,Nick Bustamante,,"5'9""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
c6aee362c7a7d482,Randy Brown,Rudeboy,"6'3""",170,78,1990,2.89,44,2.37,55,.0.99,41,77,..0.6,4,3,1,-1
df3c39573d01f55b,Mike Bronzoulis,The Greek,"6'0""",155,,1979,1.13,34,2.54,37,.0.00,0,33,..0.0,1,1,0,1
a72d260b436924c4,Francisco Bueno,,"5'9""",225,,  --,0,0,0,0,.0.00,0,0,..0.0,1,1,0,-1
f941505e35fb1eae,Raphael Butler,The Silencer,"6'3""",261,,1984,4.69,45,0.94,91,.0.00,0,100,..14.1,0,0,0,0
404ecb2700844072,DeAnna Bennett,Vitamin D,"5'4""",125,68,1984,3.13,58,3.27,58,.0.00,0,0,..1.0,0,0,0,0
01fcef7e3d051722,Henry Briones,Bure,"5'8""",135,69,1980,3.47,42,4.68,53,.0.00,0,52,..0.6,1,4,-3,-4
1e092415a7eeaf65,Josh Burns,The Hammer,"6'1""",244,,1978,2.4,48,5.73,32,.0.00,0,100,..0.0,0,0,0,0
8fc30d8cebb17116,Martin Buschkamp,Barracuda,"5'9""",145,70,1991,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
b96939f2b8d88e82,Ariel Beck,Sunshine,"5'6""",125,66,1990,4.44,34,4.31,64,.0.00,0,0,..0.0,0,1,-1,-1
f12f979b657ab876,Dan Barrera,The Fireman,"5'9""",170,,1980,0.8,70,1.2,28,.1.00,8,0,..0.0,0,1,-1,-1
c80095f6092271a7,Tim Boetsch,The Barbarian,"6'0""",185,74,1981,2.94,51,2.86,56,.1.56,35,57,..0.8,12,11,1,-1
984d15d5dc7bfcf9,James Bochnovic,,"6'4""",205,81,1989,0.65,26,3.64,21,.0.00,0,0,..0.0,0,2,-2,-2
611b9c068c9e2c44,Rich Bouphanouvong,,"5'7""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
e3779ef06e98f185,Keith Berish,Sha Bang Bang,"6'0""",205,73,1985,3.58,36,4.81,62,.1.76,40,0,..0.0,0,1,-1,-1
a220be6d41d6f97d,Carlos Barreto,,"6'4""",230,,  --,0,0,0,0,.0.00,0,0,..0.0,1,2,-1,1
dfdd0c5dd0d4bc23,Mike Bourke,The Rhino,"6'0""",275,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
9ddfb3369a3b0394,Antonio Banuelos,,"5'5""",135,63,1979,2.71,33,3.3,58,.1.38,58,85,..0.4,8,6,2,1
38b1417ec17072da,Jess Bouscal,,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
98d961097baaf308,Shane Burgos,Hurricane,"5'11""",145,75,1991,6.54,46,5.47,66,.0.55,100,94,..0.3,4,1,3,1
c3ac8d0da7b05772,Josh Bennett,,"6'4""",259,,  --,2.9,40,5.8,43,.1.50,100,100,..0.0,0,1,-1,-1
aa571d75f80fde7d,Drew Brokenshire,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
04b39f4e8eb59d7c,Oluwale Bamgbose,Holy War Angel,"5'11""",185,78,1987,2.45,48,2.7,55,.0.94,33,37,..0.0,1,4,-3,-3
78a5eea49638685d,Nick Barnes,,"5'11""",170,,  --,2.86,29,8.93,51,.5.36,100,100,..5.4,0,0,0,0
436f970c9ea9169c,Gabriel Benitez,Moggly,"5'8""",145,71,1988,4.23,42,2.6,73,.0.23,100,56,..1.6,5,2,3,2
9a2d3567abc02e34,Tae Hyun Bang,The Korean Cowboy,"5'9""",155,71,1983,2.72,38,2.07,66,.0.49,33,57,..0.5,2,3,-1,-1
7e69a4b0961aa555,Brad Blackburn,Bad Brad,"5'10""",170,73,1977,4.55,35,3.59,65,.0.93,50,76,..0.7,3,2,1,-2
172c2135e70f87b7,Luke Barnatt,The Bigslow,"6'6""",185,77,1988,4.43,36,3.87,59,.0.63,42,63,..0.4,3,3,0,-3
934de214814b8ff4,Jesse Bongfeldt,Water,"6'0""",185,,1980,2.91,62,1.01,50,.1.51,33,33,..0.0,0,1,-1,-1
e4d2564ea0e34e2b,Mehdi Baghdad,The Sultan,"6'1""",155,75,1985,3.13,30,4.56,46,.0.00,0,33,..0.0,0,2,-2,-2
64a50dad704d1d49,Edson Barboza,Junior,"5'11""",155,75,1986,3.64,41,4,60,.0.49,50,80,..0.1,13,6,7,1
e2d5072048b825b1,Goldman Butler,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
ecdf14f4f8643d39,Byron Bloodworth,,"5'8""",135,69,1983,1.82,28,5.18,50,.0.00,0,0,..0.0,0,2,-2,-2
21b1132949f2a9b0,Steve Berger,The Red Nosed Pitbull,"5'11""",170,,1973,1,27,3.26,36,.0.84,40,16,..1.7,0,3,-3,-2
3b9f723e2720a238,Roger Bowling,Relentless,"5'9""",155,68,1982,3.9,47,3.86,51,.3.09,43,27,..0.9,4,5,-1,-1
6b8fd98eb52363d1,Ian Butler,,"5'8""",155,,  --,2.09,14,6.69,36,.0.00,0,50,..0.0,0,0,0,0
2adb11835acd815b,Tom Blackledge,,,205,,  --,2.91,61,2.55,46,.0.00,0,75,..0.0,0,1,-1,-1
a524710c3ef918fa,Fernando Bettega,,,170,,1980,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
d024ed963e8bf7ea,Damien Brown,Beatdown,"5'10""",155,68,1984,3.66,38,4.86,50,.0.68,27,53,..0.7,2,4,-2,-3
7d5b12de1625984e,Scott Baker,,"6'0""",210,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
babc6b5745335f18,Lyle Beerbohm,Fancy Pants,"5'10""",155,,1979,1.98,55,1.61,54,.2.10,23,64,..0.3,3,2,1,-2
013da757877044a2,Joe Brammer,The South Side Strangler,"5'8""",155,,1983,2.15,31,2.8,56,.0.81,50,50,..0.0,0,2,-2,-2
2833f50b20e96e52,Antwain Britt,The Juggernaut,"6'1""",205,77,1978,1.46,39,2.81,44,.1.56,40,50,..0.0,1,3,-2,-3
8a22c6b4d29880a3,Chris Birchler,The Big Buck,"6'3""",205,79,1987,9.35,46,14.83,35,.0.00,0,0,..0.0,0,0,0,0
898337ef520fe4d3,Bryan Baker,The Beast,"6'3""",185,,1985,1.78,52,2.83,45,.0.44,50,37,..0.9,2,1,1,-1
cf9d24e4bd0cf2ce,Mark Bocek,,"5'8""",155,75,1981,2.34,43,2.32,60,.3.65,36,31,..1.3,8,5,3,1
b69f24c500d783e7,Francimar Barroso,Bodao,"6'1""",205,75,1980,2.77,52,3.07,59,.2.22,24,83,..0.0,4,4,0,-2
cbd3e590a85b18c5,Mirsad Bektic,,"5'8""",145,70,1991,2.92,46,1.42,62,.3.59,53,100,..0.4,6,1,5,1
c7011de4765d2497,Paul Bradley,The Gentleman,"5'9""",170,,1983,2.26,32,4.13,56,.1.12,16,100,..0.0,1,3,-2,-3
85df85a4e276c90e,Terrell Brown,,,185,,1983,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
9900ab86a4c458bd,Josh Bumgarner,,"6'1""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
4fd76e7ba8313457,Salvador Becerra,,"5'9""",155,,  --,4.57,31,3.83,58,.0.00,0,66,..0.0,0,0,0,0
0db70ca89e1c7374,Dieusel Berto,,"5'9""",200,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
b3b6e80b7d5f8f0d,Jeremiah Billington,,"5'9""",205,,1977,1.6,62,7.06,35,.0.00,0,50,..0.0,0,1,-1,-1
702a72aa7a266d86,Tony Bonello,The Gun,"6'2""",185,,  --,0.62,33,12.62,10,.0.00,0,0,..0.0,0,1,-1,-1
dc950d59dc590aca,Ebenezer Fontes Braga,Pitbull,"6'0""",199,,1969,2.42,50,0.42,71,.0.00,0,90,..0.6,2,3,-1,-1
c50ea21fe9ef478d,Yohan Banks,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,2,0,2,2
35d6337320a4ae48,Arlene Blencowe,Angerfist,"5'5""",145,,1983,2.31,43,2.1,43,.0.00,0,55,..0.6,0,0,0,0
3feed7d02711d8b7,Courtney Buck,,"5'10""",135,,1982,1.49,28,3.24,54,.0.00,0,33,..0.0,0,2,-2,-2
59851163aaf1aed8,Gregory Bouchelaghem,,"6'2""",183,,  --,0.27,21,1.53,36,.0.00,0,50,..0.0,0,1,-1,-1
9e2624ac992660c6,Chris Brown,,,170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
a25f3dc0df974597,Pat Benson,,"5'9""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
93892752c5fc23ca,Jerry Bohlander,,"5'11""",199,,1974,0,0,0,0,.0.00,0,0,..0.0,5,2,3,-1
5c2ce761399dc9c5,Marcin Bandel,Bomba,"5'10""",155,70,1989,0.79,50,5.26,23,.0.00,0,0,..0.0,0,2,-2,-2
31123249b0bbf52e,Matt Brown,The Immortal,"6'0""",170,75,1981,3.78,53,2.64,56,.1.57,46,63,..1.6,14,10,4,1
0974d8d4053a7237,Lee Brousseau,Manimal,"6'1""",205,,1974,0,0,0,0,.0.00,0,0,..0.0,0,2,-2,-2
93bf96be327fcd98,Jeff Bedard,Little Popeye,"5'6""",145,,1970,0.8,51,0,100,.3.43,66,100,..2.6,1,1,0,-1
b9f28e7045fdfce7,Raoni Barcelos,,"5'7""",145,67,1987,7.14,56,8.88,54,.3.92,75,66,..0.0,1,0,1,1
d311fbefff44a39b,Marcos Bonilla,Murder Marx,"5'10""",145,,  --,0.47,12,0.47,94,.0.00,0,0,..0.0,0,0,0,0
132505067f08c54d,Bubba Bush,The Fightin' Texas Aggie,"6'0""",185,73,1985,0.63,55,7.01,25,.2.82,50,60,..0.0,0,1,-1,-1
20999e27ddd94bda,Ryan Benoit,Baby Face,"5'5""",125,68,1989,2.38,36,3.2,59,.0.24,20,62,..0.2,3,3,0,1
619d807fa54ae8f7,Jason Blackford,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
155a02a8b4311057,Dos Caras Jr.,,"6'4""",225,,1977,0.77,23,1.2,59,.0.00,0,72,..0.0,0,2,-2,-2
620d8710e89cfeae,Rafael Carvalho,,"6'3""",185,,1986,1.94,50,1.84,54,.2.77,40,70,..0.0,0,0,0,0
78bd6940d093fd33,Bill Cooper,,,155,,1984,0,0,0,0,.0.00,0,0,..0.0,1,1,0,-1
9560ff14eb3129f7,Giga Chikadze,,"6'0""",145,72,1988,2.68,58,3.46,36,.0.00,0,55,..0.0,0,0,0,0
456c02115efc4a01,Bruno Carvalho,,"5'8""",154,,1982,0.6,45,0.93,53,.0.00,0,66,..4.0,0,1,-1,-1
19ffeb5e3fffd6d5,Joe Charles,The Ghetto Man,"6'1""",260,,  --,0,0,0,0,.0.00,0,0,..0.0,2,2,0,-1
06d4eb8123087123,Jonathan Contrestano,JT,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
3f3550bf126a5721,Nikolajus Cilkinas,,,,,  --,0,0,5.88,16,.0.00,0,0,..0.0,0,1,-1,-1
8112c9a23dccc759,JR Coughran,Bam Bam,"5'6""",145,71,1994,12.29,57,6.8,45,.0.00,0,75,..0.0,0,0,0,0
5c1ca0c72b599a3c,Rafael Feijao,Feijao,"6'1""",205,73,1980,2.71,53,3.62,49,.0.60,40,63,..0.1,8,6,2,-3
b406da701c479076,Ernest Chavez,The Mad Titan,"5'8""",145,70,1983,2.79,40,3.89,59,.0.89,33,50,..0.0,1,2,-1,-2
eaebaa6801338ea1,Steven Ciaccio,Stryker,"6'0""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
31bbd46d57dfbcb7,John Campetella,,"5'9""",235,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
e6daf9cdbf0da889,Chad Cook,,"6'2""",205,,1979,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
0aa92558424ced9e,Randy Couture,The Natural,"6'1""",205,75,1963,2.85,57,1.53,59,.2.78,46,58,..0.5,16,9,7,-1
22ee260735da0d58,Richard Crunkilton,Cleat,"5'7""",155,,1979,1.97,41,1.66,58,.4.68,61,65,..1.5,2,3,-1,-1
70e1f8a821b72c8b,Jim Crute,The Brute,"6'2""",205,,1996,14.83,65,9.35,53,.0.00,0,0,..0.0,0,0,0,1
305bde44ff664788,Alton Cunningham,The Bo-Man,"6'2""",185,77,1993,1.66,62,9.61,38,.0.00,0,100,..0.0,0,0,0,0
4f11e9ce318ffbcb,Anthony Christodoulou,,"5'9""",155,72,1987,2.19,26,5.9,45,.0.00,0,40,..0.0,0,2,-2,-2
9fa3bd637edd9aa2,Patrick Cote,The Predator,"5'11""",170,71,1980,2.81,48,3.21,48,.0.68,20,43,..0.2,13,11,2,-2
e872e9a9a902c045,Katlyn Chookagian,Blonde Fighter,"5'9""",125,68,1988,4.03,30,3.97,64,.0.00,0,56,..0.2,4,1,3,1
